"latitude";"longitude";"price"
0.5899049047838015;0.4628260539884748;0.05
0.5194182979650105;0.4807779799818158;0.012
0.6235632879231426;0.5221602972399175;0.011
0.35006170300288786;0.557552320291176;0.0065
0.5493019091634951;0.4807969366090318;0.013
0.45541655576258416;0.6204883227176111;0.0099
0.3280422000145181;0.3015051562026174;0.0036
0.32760664940595646;0.3013345465574852;0.0037
0.5443898661891738;0.4981991204124903;0.0175
0.5870012340600512;0.4715461025174335;0.0205
0.5557141820117606;0.5484341825902241;0.0285
0.5029157693517612;0.5547656960873588;0.0059
0.3267113509328114;0.30184637549288185;0.0036
0.6147312894717663;0.6257393084622239;0.0099
0.34183463595229346;0.512132241431603;0.0039
0.7581000314564378;0.7379435850773283;0.009
0.9213831151547355;0.774757355171373;0.0105
0.4417693033610075;0.5711252653927813;0.0135
0.537324267428083;0.4965878070973558;0.039
0.4482299707213163;0.5508227176220751;0.007
0.8872891814068327;0.6030482256596937;0.0075
0.5011493696614755;0.5492682741886693;0.006
0.43073535461078377;0.5706513497118704;0.01
0.4437292810995179;0.5637890506520962;0.007
0.4260410869407434;0.5551827418865679;0.006
0.5256369927650167;0.4669206854716479;0.009
0.5406150942483173;0.498274946921435;0.0068
0.6769666319839241;0.4993933879284158;0.0115
0.4427371936022519;0.5531164695177385;0.0075
0.5559803518281019;0.498255990294219;0.0129
0.5103201296972927;0.5548036093418177;0.013
0.5053354949548721;0.5649264482863199;0.0095
0.7963074987296378;0.5712579617834277;0.0075
0.4195804195804174;0.5140847740370019;0.0175
0.43233237350884907;0.4738967242948256;0.019
0.4154910833111591;0.5617606915377525;0.0049
0.5493261064195339;0.491128298453152;0.0212
0.5305248384833163;0.4748635122838902;0.0095
0.5094006339681088;0.542387018501679;0.014
0.7584145957848396;0.5523202911738061;0.0135
0.4295738863212974;0.4969858962693489;0.015
0.4378977423960128;0.4830527752502363;0.019
0.7168195126672671;0.5599598119502699;0.0124
0.5205555689984752;0.5338186229906097;0.0135
0.7359353449318865;0.5422353654837628;0.0122
0.7284099983061951;0.5293069457082276;0.0109
0.7984368572603857;0.5606422505307718;0.0085
0.4433179277469951;0.6153510767364289;0.0145
0.7015268468555647;0.5147103427358289;0.0195
0.431630653083946;0.4729109796784912;0.025
0.5599245045611787;0.547164088565354;0.0125
0.531468531468539;0.4704087048832368;0.0575
0.6780313112493067;0.496530937215654;0.015
0.4968906525999969;0.6164695177434096;0.007
0.8888620030488591;0.5996170761298066;0.009
0.5618360877876458;0.4845503488019404;0.0065
0.5459626878312003;0.501516530178947;0.05
0.8109710358845365;0.5795609645132043;0.025
0.524596510755673;0.48333712465877204;0.0125
0.5562223243884216;0.45873142250530174;0.02
0.5545769109782959;0.5476569608735078;0.0229
0.9008154475282495;0.6492455262359832;0.009
0.5484792024584494;0.5516568092204933;0.0059
0.5090134778716076;0.5372497725204698;0.0195
0.5305006412272775;0.5397330906885084;0.0169
0.7480097756914368;0.5773619957537015;0.0113
0.7331042659762355;0.5454200788595731;0.025
0.6691993127979302;0.5879587503791415;0.0115
0.5182810269315458;0.5436571125265492;0.0069
0.5298473153144522;0.49378222626629575;0.015
0.4010211242045195;0.4819343342432555;0.0169
0.5751687758608207;0.552585683955099;0.0179
0.6356377186826929;0.4798301486199672;0.015
0.447673433832612;0.5350128905065082;0.035
0.49693904711205733;0.5494957537155032;0.012
0.5408086722965593;0.4920382165605148;0.0071
0.5758221017736632;0.5519222020018131;0.0349
0.5749026060444793;0.5489839247801066;0.0349
0.42497640767537803;0.4985592963299977;0.0165
0.5774191206717113;0.5522065514103757;0.0249
0.4709269968785502;0.46767895056112135;0.02
0.5425024802187456;0.49416135881104595;0.0169
0.44186609238512853;0.5654193205944736;0.0185
0.45902194691122034;0.6205262359720969;0.0065
0.4558763036271675;0.5153169548074131;0.013
0.5340576378638703;0.5388800424628473;0.0199
0.5767174002468082;0.5506521079769429;0.0179
0.5532460618965891;0.48428495602062066;0.0139
0.5152079754155923;0.4675841674249338;0.0095
0.4110387882014212;0.5631445253260532;0.0079
0.5320008711012217;0.4867303609341734;0.015
0.45089166888474697;0.5290036396724219;0.065
0.4372202192271486;0.5598081589323536;0.009
0.44365668933143576;0.5777790415529375;0.012
0.6286931062017619;0.6317296026690942;0.008
0.4233067970092134;0.567713072490137;0.01
0.4676361700583159;0.5925272975432253;0.0175
0.41607181745590227;0.5455527752502195;0.012
0.4715077310233106;0.5494388838337745;0.02
0.44605221767852504;0.5288898999090185;0.0165
0.578266024632813;0.5068054291780455;0.0125
0.6028504367604752;0.4719821049438855;0.013
0.45529556948242433;0.5139141643918697;0.0123
0.8545502939966583;0.5891909311495258;0.0067
0.5428412418031863;0.9157757051865243;0.005
0.4098773199119176;0.47874962086744527;0.013
0.6915333801147018;0.5209660297239921;0.0212
0.5226123357611238;0.5381596906278326;0.019
0.5778788685363118;0.5489270548984049;0.0599
0.5468095917922847;0.48712845010616646;0.0249
0.20896750308516301;0.8188694267515902;0.007
0.4139424589251543;0.5605474673946111;0.01
0.7935248142860645;0.5537420382165656;0.006
0.44827836523337683;0.5451546860782533;0.0135
0.5548914753066977;0.5487754018804886;0.0175
0.6766762649115611;0.4905027297543249;0.012
0.5934135069083167;0.48464513193812797;0.0169
0.42490381590727866;0.5374014255383591;0.0165
0.6899121639606149;0.5566044889293273;0.0225
0.462385365499554;0.5143880800727805;0.0095
0.42529097200377985;0.5570404913557794;0.0055
0.6256442519418302;0.4786358811040417;0.0085
0.40041619280373747;0.4849484379739066;0.0199
0.5303070631790354;0.4740673339399578;0.0211
0.7844750405304072;0.5519032453745701;0.0065
0.7705132238004114;0.575276766757656;0.0099
0.6401384083044913;0.612488626023667;0.011
0.4289205604084549;0.5595427661510338;0.008
0.46661988530501103;0.4739915074309862;0.015
0.4468991216396096;0.600830300272975;0.011
0.5912115566094867;0.4593949044585877;0.029
0.5005444382607107;0.5759212920836991;0.019
0.5343722021922722;0.5400743099787728;0.02
0.4274445277905495;0.4996966939642214;0.0165
0.7380647034626344;0.5620260843190723;0.011
0.5457449125269194;0.4795837124658903;0.0395
0.44982698961938156;0.5953139217470425;0.0099
0.34657729813439436;0.515373824689115;0.0039
0.5555689984755791;0.4850053078556353;0.0189
0.40852227357417203;0.4773657870791716;0.026
0.7586807656011809;0.5684902942068535;0.0122
0.5442930771650528;0.5543486502881497;0.0165
0.5068357248287991;0.7427206551410301;0.0097
0.5964865584242702;0.5026539278131708;0.013
0.5285648607447887;0.5420268425841718;0.0225
0.365886708447273;0.5602820746132914;0.005
0.4512062332131488;0.508871701546848;0.017
0.4271541607181693;0.5085304822566106;0.025
0.5379775933409083;0.572262663027005;0.0141
0.4228954436566906;0.5552585683955126;0.0064
0.5174341229704612;0.5388042159539026;0.0249
0.5394778232148526;0.5091939642098965;0.0185
0.4500931594357229;0.49594328177131275;0.012
0.4248070268831577;0.507810130421596;0.0495
0.5351223171292357;0.4689111313315057;0.0175
0.7378711254143753;0.5520548983924863;0.0259
0.38159072761149826;0.5074120412496297;0.025
0.7378953226704141;0.5640354868062;0.0295
0.5217412345440003;0.5743478920230504;0.0451
0.7207394681443051;0.5345200181983545;0.0165
0.962276477847405;0.721337579617829;0.0077
0.6229825537783995;0.6320897785866014;0.0129
0.4205483098216618;0.5030709736123798;0.015
0.5491567256273135;0.5046633303002714;0.0095
0.7543978512836634;0.5662534121928918;0.0055
0.7384518595591184;0.5578177130724957;0.03
0.5776126987199705;0.6186684865028855;0.0042
0.5555206039635185;0.5454011222323302;0.0125
0.5470515643526045;0.4929481346678776;0.0175
0.7851283664432497;0.5651349711859379;0.0075
0.5237496067945885;0.5340081892629578;0.0255
0.43850267379679486;0.5755421595389758;0.0072
0.4522467152224925;0.6151994237185395;0.0165
0.5215718537517801;0.5407946618137605;0.0165
0.5054322839789931;0.5716939642098796;0.0139
0.4351634524645;0.5788216560509467;0.0088
0.43557480581702285;0.5788216560509467;0.008
0.5563675079246031;0.5013459205338148;0.02
0.5837104072398169;0.6210380649074936;0.0042
0.8013405279841188;0.5650781013042092;0.0295
0.5164662327292168;0.5439983318168136;0.045
0.41699131318508614;0.5569836214740777;0.013
0.7390809882159393;0.5554860479223466;0.0198
0.5482372298981297;0.48386791022141157;0.0099
0.537324267428083;0.5779117379435839;0.0046
0.541341011929242;0.46934713375795767;0.014
0.7391293827279998;0.5407567485593016;0.0075
0.5812422871246454;0.6168676069153758;0.0033
0.7265710068478274;0.5382355171368043;0.025
0.8345391632588766;0.5713337882923992;0.0075
0.5895177486873003;0.47313845920535214;0.0205
0.675272824061755;0.5004549590536949;0.0185
0.5468337890483236;0.5035448892932907;0.019
0.38972100563797163;0.4910714285714233;0.0105
0.7291601132431587;0.5675424628450049;0.025
0.6917995499310432;0.5091939642098965;0.0175
0.7847654076027701;0.5593721565059017;0.0065
0.8670360781087485;0.6401084319077884;0.0037
0.5005928327727712;0.5292311191992829;0.0085
0.45464224356958177;0.5086252653927712;0.0085
0.731846008662611;0.5664998483469686;0.017
0.5200958211338919;0.485289657264171;0.0115
0.7389600019357795;0.5513155899302289;0.0089
0.7464369540494104;0.5518842887473542;0.0049
0.5546495027463951;0.5427282377919435;0.0091
0.5685629249643132;0.4926827418865578;0.04
0.4240811092022158;0.5397520473157512;0.0097
0.5564159024366636;0.49744085532301685;0.01
0.5068357248287991;0.5500644525326016;0.0179
0.5404699107121186;0.5538368213527531;0.05
0.5839523798001366;0.5072035183500118;0.0189
0.5333075229269068;0.4971375492872382;0.012
0.5360660101144584;0.4696693964209792;0.03
0.623442301643;0.6119009705793258;0.0107
0.6222566360974748;0.6146117682741983;0.0095
0.7980497011638845;0.5647368820139448;0.0199
0.7035836136182132;0.5641871398240893;0.012
0.572313499649148;0.46377388535032343;0.0199
0.8828852808091553;0.7342470427661483;0.0125
0.5162000629128755;0.5353920230512584;0.007
0.5742734773876584;0.460191082802547;0.01
0.46611174292835;0.5562822262663059;0.0099
0.4423984320178112;0.5145397330906968;0.017
0.6371621458126588;0.47493933879283484;0.0099
0.5980593800662966;0.4547315741583163;0.0255
0.4238875311539738;0.7039922656960722;0.0169
0.4067316766278648;0.561665908401565;0.0099
0.6461877223122945;0.540225962996662;0.0169
0.45945749751978204;0.5496853199878783;0.016
0.43475209911196;0.529667121625708;0.0215
0.41050644856873847;0.49967773733697846;0.013
0.5465434219759434;0.5060282074613291;0.011
0.656011808260937;0.4788633606308757;0.015
0.531468531468539;0.5399605702153423;0.0065
0.5872674038763925;0.6061571125265324;0.0075
0.7189246739419761;0.5367379435850732;0.0089
0.8087690855856892;0.5665946314831563;0.005
0.3758801751881358;0.5459698210494286;0.0043
0.37771916664650357;0.5479033970276116;0.0042
0.4911075084085522;0.5675803760994906;0.0085
0.4577636895975958;0.585247952684269;0.0139
0.4267912018777069;0.4986730360934281;0.0105
0.639678660439908;0.4810244161358927;0.0149
0.8020906429210996;0.5634667879890747;0.0068
0.44808478718513484;0.5468986957840343;0.0099
0.7971302054347006;0.5737791932059519;0.0075
0.5119655431074184;0.5702153472854185;0.01
0.559198586880254;0.4975545950864473;0.016
0.42516998572362;0.5039240218380409;0.019
0.451399811261408;0.5361123748862731;0.0248
0.506956711108959;0.5586897179253728;0.01
0.5159096958404953;0.4680391264786287;0.0095
0.6270960873036967;0.4855171367910319;0.015
0.44055944055944346;0.5749355474673916;0.0145
0.44486655213298265;0.6325068243858105;0.0041
0.530258668666975;0.5717697907188243;0.012
0.7942265347109675;0.6142515923566909;0.005
0.5186439857720081;0.5278662420382252;0.0195
0.20429743267114428;0.5755800727934347;0.007
0.4608609383695881;0.5899112829845404;0.0145
0.5770319645752101;0.6063087655444217;0.005
0.5582306966390097;0.53698437973915;0.0185
0.5777094877440915;0.4477744919623814;0.008
0.626660536695135;0.48489156809220485;0.023
0.48568732305756995;0.6111237488626093;0.004
0.2604350666634385;0.19058993023962606;0.008
0.45398891765673927;0.5440741583257582;0.0079
0.620611222687349;0.6129056718228761;0.0095
0.721973528201908;0.5355626326963906;0.03
0.2891088150603762;0.4051410373066524;0.01
0.7452996830159456;0.5541780406430176;0.008
0.2889878287802164;0.4747308158932438;0.011
0.44271299634621303;0.5363588110403499;0.0172
0.5283228881844863;0.49336518046708666;0.0199
0.5302344714109362;0.49364952987564936;0.0199
0.7651414329615069;0.5477896572641812;0.01
0.7929198828852825;0.5552206551410268;0.0055
0.5383889466934484;0.5031278434940816;0.0146
0.5472451424008464;0.5524719441916954;0.0116
0.513320589445164;0.44785031847132606;0.015
0.5868802477799085;0.4658970276008546;0.0199
0.4221211314636882;0.5265582347588692;0.015
0.7381856897427771;0.5524719441916954;0.0069
0.733854380913199;0.5572111010009115;0.03
0.45418249570498126;0.5487564452532726;0.0079
0.4516659810777493;0.5100090991810717;0.013
0.46023180971278443;0.5256862299059653;0.0239
0.26854114743389024;0.33397785865938534;0.0075
0.5116993732910771;0.5661586290567042;0.022
0.5429138335712684;0.49120412496209664;0.0288
0.44854453504973535;0.6051144980284962;0.0135
0.5693130399012767;0.46242796481650866;0.0225
0.5234350424661867;0.46659842280862635;0.011
0.43518764972052165;0.578101304215959;0.01
0.6342100805768652;0.4822945101607628;0.013
0.5484550052024105;0.5005876554443413;0.0089
0.4613690807462491;0.5549552623597339;0.008
0.7990417886611677;0.6119957537154864;0.005
0.7080117114719123;0.5669358507734207;0.0135
0.5500036295883981;0.49605702153471626;0.009
0.5473419314249847;0.46015316954808816;0.027
0.44353570305127593;0.5729261449802909;0.011
0.7129237544462507;0.5878260539884681;0.0145
0.6336535436881436;0.469498786775847;0.0179
0.4883974157330611;0.6364687594783103;0.0055
0.6193529653737244;0.5232029117379537;0.011
0.7482759455077781;0.5733431907795;0.0325
0.595300892878745;0.5525288140733973;0.0075
0.5812422871246454;0.4561154079466168;0.013
0.61386018825466;0.5189755838641074;0.019
0.5344447939603715;0.4916590840157646;0.02
0.5267016720303993;0.5486995753715439;0.018
0.49067195779999057;0.49234152259629343;0.035
0.5772013453674304;0.4977252047315795;0.0195
0.5635298957098321;0.47746057021535915;0.0241
0.6702639920632956;0.6209243251440631;0.0075
0.5736201514748159;0.4944457082195817;0.0399
0.4481815762092558;0.5198475887170113;0.0085
0.42933191376097773;0.5288898999090185;0.0055
0.45965107556802404;0.5258378829238816;0.0438
0.4656036005517062;0.5417045799211502;0.011
0.5562949161565037;0.4513004246284561;0.02
0.458562199046637;0.5277525022747948;0.0279
0.43644590703414626;0.5604337276311807;0.028
0.5056258620272522;0.5484910524719528;0.0199
0.8688992668231379;0.5981953290870471;0.0071
0.8907251917632485;0.6524681528662523;0.0042
0.45759430880537544;0.5508606308765609;0.018
0.6085125946717599;0.4702191386108616;0.0226
0.42654922931740447;0.5690969062784377;0.0085
0.5684177414281145;0.6895662723688059;0.0079
0.5298473153144522;0.4851190476190388;0.0154
0.5760882715900045;0.5508227176220751;0.0199
0.5586420499915326;0.4578973309068836;0.07
0.8498076318145573;0.5994085532302155;0.0125
0.45316621095167636;0.6165453442523543;0.01
0.7522684927529154;0.571618137700935;0.0125
0.7535751445786005;0.5717887473460672;0.04
0.5601664771214985;0.4643994540491236;0.085
0.5238463958187095;0.5441499848347029;0.0129
0.6915333801147018;0.5152790415529274;0.014
0.5197812568054728;0.48039884743706557;0.0115
0.39322960776248683;0.4813656354261571;0.0096
0.5738137295230751;0.5527373369730152;0.0199
0.5725554722094506;0.5518653321201112;0.0199
0.5762576523822249;0.5533060357901136;0.0199
0.1976431872625763;0.5254018804974295;0.0069
0.7208846516805038;0.5330414012738932;0.0185
0.5747090279962201;0.5519980285107576;0.0199
0.5741766883635374;0.5529837731270921;0.0199
0.5728216420257919;0.553647255080378;0.0199
0.5738137295230751;0.552130724901431;0.0199
0.5760156798219052;0.5519790718835417;0.0199
0.5733539816584745;0.55343873218076;0.0349
0.5759914825658835;0.553211252653926;0.0249
0.574321871899719;0.5525098574461543;0.0299
0.574733225252259;0.5495905368516908;0.0179
0.604592639194722;0.6653397027600858;0.0054
0.5762334551261861;0.552130724901431;0.0599
0.49101071938443125;0.6232180770397265;0.022
0.46608754567232835;0.5603010312405342;0.017
0.5329445640864272;0.474256900212306;0.0495
0.5936070849565587;0.6074461631786454;0.008
0.5957364434873067;0.45854185623295357;0.076
0.458949355143121;0.47499620867456355;0.0098
0.44152733080068784;0.5491545344252388;0.0125
0.4325501488131299;0.6726190476190421;0.0048
0.5185229994918654;0.5602062481043467;0.0064
0.42103225494228397;0.49264482863209896;0.0139
0.581992402061609;0.45325295723385506;0.0325
0.22435695792096924;0.34051789505611113;0.025
0.22072736951629424;0.33661282984531316;0.005
0.22462312773731058;0.3371057021534669;0.0125
0.6520918527838989;0.5577229299363082;0.0189
0.44423742347617895;0.5526425538368277;0.013
0.49710842790427767;0.4378412192902543;0.0101
0.5349529363370154;0.4818774643615537;0.0153
0.3505940426355706;0.5729261449802909;0.0092
0.53115396714012;0.48293903548680583;0.008
0.5645945749751975;0.45537609948438623;0.03
0.4790814721610625;0.5073930846223869;0.0145
0.7784741210346817;0.5672960266909279;0.0155
0.7127059791419699;0.5078859569305405;0.0225
0.7519539284245136;0.5477138307552365;0.0085
0.4145231930699147;0.5537420382165656;0.0099
0.5404215162000581;0.4739915074309862;0.031
0.5272824061751425;0.5472020018198398;0.011
0.6888716819512712;0.5147292993630449;0.0109
0.6853872770827777;0.5117341522596367;0.0167
0.45389212863261824;0.5178381862299105;0.0147
0.5326541970140642;0.48659766454352693;0.0195
0.9576789992014856;0.7577343039126377;0.005
0.3459723667336123;0.5145966029723985;0.006
0.7252401577661034;0.5532491659084119;0.013
0.6081980303433581;0.4596413406126915;0.035
0.39809325622474756;0.5919396420988841;0.005
0.5952524983666845;0.5578935395814404;0.0096
0.4911801001766344;0.6022330906884915;0.0045
0.5911389648413873;0.6316348195329066;0.0085
0.4557069228349472;0.5912192902638694;0.0034
0.5438333293004523;0.47943205944797407;0.025
0.5104169187214137;0.5352403700333691;0.019
0.5093280422000095;0.5367379435850732;0.0075
0.3821472645002026;0.5366810737033715;0.0093
0.4574491252691939;0.5570025781012936;0.006
0.6122631693565947;0.5142364270548913;0.0125
0.6386623756866031;0.5221602972399175;0.03
0.5664335664335652;0.4737261146496934;0.015
0.8661407796355863;0.5979109796784845;0.0056
0.5390664698623125;0.492436305732481;0.0299
0.5503423911728388;0.5443205944798352;0.006
0.496866455343958;0.5485479223536546;0.006
0.5643284051588562;0.4582575068243909;0.13
0.7333220412805164;0.5549742189869499;0.0099
0.4999879013719892;0.6213413709432721;0.011
